Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,0,3,1,33.3,1.60,0.53,0.00,0.00,11.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,2,16,7,43.8,0.65,0.29,0.13,0.29,13.4,0,0,0,1.4,1.4,0.09,+0.6,+0.6
Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,9,29,15,51.7,2.39,1.24,0.14,0.27,13.0,0,5,6,9.7,5.0,0.17,-0.7,-1.0
Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,1,6,1,16.7,0.28,0.05,0.17,1.00,19.0,0,0,0,1.1,1.1,0.18,-0.1,-0.1
Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,0,4,2,50.0,0.38,0.19,0.00,0.00,19.4,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,0,2,0,0.0,0.14,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,1,35,5,14.3,1.74,0.25,0.03,0.20,16.3,0,0,0,3.3,3.3,0.10,-2.3,-2.3
Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,2,33,7,21.2,1.40,0.30,0.06,0.29,17.2,0,0,0,2.2,2.2,0.07,-0.2,-0.2
Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,0,9,3,33.3,1.24,0.41,0.00,0.00,24.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,2,24,7,29.2,2.24,0.65,0.08,0.29,18.8,0,0,0,1.7,1.7,0.07,+0.3,+0.3
Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,1,13,3,23.1,3.59,0.83,0.08,0.33,17.6,0,0,0,1.4,1.4,0.11,-0.4,-0.4
Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,4,29,9,31.0,1.83,0.57,0.14,0.44,15.3,0,0,0,2.9,2.9,0.10,+1.1,+1.1
Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,11.0,0,6,3,50.0,0.54,0.27,0.00,0.00,16.8,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,3.6,1,9,2,22.2,2.51,0.56,0.11,0.50,11.6,0,0,0,1.8,1.8,0.20,-0.8,-0.8
Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,11.8,2,24,9,37.5,2.03,0.76,0.08,0.22,24.1,2,0,0,1.1,1.1,0.05,+0.9,+0.9
Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,0.4,1,2,1,50.0,5.00,2.50,0.50,1.00,13.0,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,20.4,4,30,10,33.3,1.47,0.49,0.13,0.40,16.9,4,0,0,4.4,4.4,0.15,-0.4,-0.4
Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,1,10,1,10.0,0.69,0.07,0.10,1.00,14.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,0,9,3,33.3,0.59,0.20,0.00,0.00,17.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,27.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,6,58,28,48.3,2.14,1.03,0.09,0.18,23.2,9,1,1,5.5,4.7,0.08,+0.5,+0.3
Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,12,63,27,42.9,2.38,1.02,0.19,0.44,11.3,0,0,0,12.7,12.7,0.20,-0.7,-0.7
Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,1,23,5,21.7,0.69,0.15,0.04,0.20,16.8,0,0,0,2.4,1.9,0.08,-1.4,-0.9
Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,1,10,2,20.0,0.36,0.07,0.10,0.50,9.7,0,0,0,1.1,1.1,0.11,-0.1,-0.1
Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,2.1,0,1,0,0.0,0.48,0.00,0.00,,6.5,0,0,0,0.3,0.3,0.31,-0.3,-0.3
Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,18.7,2,25,6,24.0,1.34,0.32,0.08,0.33,18.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3
Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,1,9,6,66.7,0.24,0.16,0.11,0.17,11.8,0,0,0,0.7,0.7,0.08,+0.3,+0.3
Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,33.7,0,12,2,16.7,0.36,0.06,0.00,0.00,22.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,16.1,0,15,3,20.0,0.93,0.19,0.00,0.00,19.3,1,0,0,1.0,1.0,0.06,-1.0,-1.0
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,1,13,1,7.7,0.41,0.03,0.00,0.00,14.9,0,1,2,2.8,1.2,0.09,-1.8,-1.2
Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,11.2,3,10,2,20.0,0.89,0.18,0.00,0.00,29.8,1,3,3,2.9,0.5,0.05,+0.1,-0.5
Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,0,1,0,0.0,0.15,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0
James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,1,32,9,28.1,0.84,0.24,0.03,0.11,9.0,0,0,0,3.1,3.1,0.10,-2.1,-2.1
Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,21,2001,1.0,0,1,0,0.0,0.97,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Nuno Tavares,pt POR,"DF,MF",Marseille,fr Ligue 1,22,2000,26.1,6,65,17,26.2,2.49,0.65,0.09,0.35,19.4,0,0,0,4.5,4.5,0.07,+1.5,+1.5
Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,23,1999,19.4,5,37,14,37.8,1.91,0.72,0.14,0.36,17.3,2,0,0,3.1,3.1,0.09,+1.9,+1.9
Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,1,4,2,50.0,0.33,0.16,0.25,0.50,18.8,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,22,2000,23.5,0,38,6,15.8,1.61,0.25,0.00,0.00,22.1,0,0,0,1.8,1.8,0.05,-1.8,-1.8
Mathys Tel,fr FRA,FW,Bayern Munich,de Bundesliga,17,2005,4.6,5,20,11,55.0,4.32,2.37,0.25,0.45,15.0,0,0,0,2.7,2.7,0.13,+2.3,+2.3
Semir Telalovic,de GER,"MF,FW",M'Gladbach,de Bundesliga,22,1999,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,25.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,15.9,0,12,1,8.3,0.76,0.06,0.00,0.00,22.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,30,1992,37.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Simon Terodde,de GER,FW,Schalke 04,de Bundesliga,34,1988,20.3,5,43,19,44.2,2.12,0.94,0.12,0.26,12.4,0,0,1,6.3,5.5,0.13,-1.3,-0.5
Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,it Serie A,19,2003,9.1,0,5,3,60.0,0.55,0.33,0.00,0.00,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,32,1990,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ramón Terrats,es ESP,MF,Villarreal,es La Liga,21,2000,9.1,1,15,6,40.0,1.65,0.66,0.07,0.17,24.3,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Ramón Terrats,es ESP,MF,Girona,es La Liga,21,2000,2.4,0,4,0,0.0,1.70,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,25,1997,14.7,9,47,27,57.4,3.21,1.84,0.19,0.33,15.2,0,0,0,5.6,5.6,0.12,+3.4,+3.4
Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,10.4,1,10,2,20.0,0.96,0.19,0.10,0.50,24.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Tetê,br BRA,FW,Leicester City,eng Premier League,22,2000,8.2,1,15,1,6.7,1.84,0.12,0.07,1.00,19.8,0,0,0,1.8,1.8,0.12,-0.8,-0.8
Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,22,2000,12.3,6,30,13,43.3,2.44,1.06,0.20,0.46,16.5,1,0,0,4.2,4.2,0.14,+1.8,+1.8
Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,28.5,1,13,5,38.5,0.46,0.18,0.08,0.20,18.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3
Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,29,1993,6.1,0,10,3,30.0,1.65,0.49,0.00,0.00,22.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,34.7,4,31,10,32.3,0.89,0.29,0.13,0.40,11.9,0,0,0,4.5,4.5,0.15,-0.5,-0.5
Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,15.1,0,8,3,37.5,0.53,0.20,0.00,0.00,10.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8
Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,20,2001,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,8.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Jan Thielmann,de GER,FW,Köln,de Bundesliga,20,2002,9.7,2,13,7,53.8,1.35,0.72,0.15,0.29,18.1,0,0,0,1.1,1.1,0.08,+0.9,+0.9
Sada Thioub,sn SEN,"DF,FW",Angers,fr Ligue 1,27,1995,11.8,1,9,1,11.1,0.76,0.08,0.11,1.00,14.0,0,0,0,1.4,1.4,0.15,-0.4,-0.4
Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,11.9,0,3,0,0.0,0.25,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,28,1993,10.4,0,17,5,29.4,1.63,0.48,0.00,0.00,12.1,0,0,0,1.5,1.5,0.09,-1.5,-1.5
Adrien Thomasson,fr FRA,"MF,FW",Lens,fr Ligue 1,28,1993,14.2,5,21,9,42.9,1.48,0.63,0.24,0.56,14.5,0,0,0,3.0,3.0,0.14,+2.0,+2.0
Morten Thorsby,no NOR,MF,Union Berlin,de Bundesliga,26,1996,9.3,1,9,3,33.3,0.97,0.32,0.11,0.33,13.7,0,0,0,0.8,0.8,0.09,+0.2,+0.2
Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,23,1999,12.6,2,20,8,40.0,1.58,0.63,0.10,0.25,16.4,0,0,0,2.1,2.1,0.11,-0.1,-0.1
Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,21,2001,28.3,2,38,9,23.7,1.34,0.32,0.05,0.22,18.4,0,0,0,3.2,3.2,0.08,-1.2,-1.2
Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,24,1997,27.9,13,92,44,47.8,3.29,1.58,0.14,0.30,12.7,0,0,0,16.5,16.5,0.18,-3.5,-3.5
Alexis Tibidi,fr FRA,"FW,MF",Troyes,fr Ligue 1,18,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,25,1997,26.0,3,29,8,27.6,1.11,0.31,0.07,0.25,27.7,1,1,2,2.5,0.9,0.03,+0.5,+1.1
Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,8.8,0,7,2,28.6,0.79,0.23,0.00,0.00,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Steffen Tigges,de GER,FW,Köln,de Bundesliga,24,1998,17.7,6,35,11,31.4,1.97,0.62,0.17,0.55,12.3,0,0,0,5.0,5.0,0.14,+1.0,+1.0
Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,31.9,0,14,4,28.6,0.44,0.13,0.00,0.00,13.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,10.4,0,6,2,33.3,0.57,0.19,0.00,0.00,17.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Umut Tohumcu,de GER,"MF,DF",Hoffenheim,de Bundesliga,17,2004,3.0,0,4,0,0.0,1.33,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,fr Ligue 1,29,1992,10.8,3,22,7,31.8,2.04,0.65,0.14,0.43,13.4,0,0,0,3.6,3.6,0.16,-0.6,-0.6
Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,fr Ligue 1,29,1992,15.0,4,41,19,46.3,2.73,1.26,0.10,0.21,14.7,0,0,0,4.4,4.4,0.11,-0.4,-0.4
Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,27,1994,22.6,1,30,9,30.0,1.33,0.40,0.03,0.11,23.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7
Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,29.7,0,5,0,0.0,0.17,0.00,0.00,,18.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,30.9,2,29,9,31.0,0.94,0.29,0.07,0.22,13.2,0,0,0,2.8,2.8,0.10,-0.8,-0.8
Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,27,1994,8.9,4,41,14,34.1,4.58,1.57,0.07,0.21,20.6,1,1,2,5.1,3.5,0.09,-1.1,-0.5
Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,20,2002,14.3,3,34,13,38.2,2.37,0.91,0.09,0.23,19.1,0,0,0,2.9,2.9,0.09,+0.1,+0.1
Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,23,1998,7.4,0,3,0,0.0,0.41,0.00,0.00,,12.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,3.8,1,3,2,66.7,0.80,0.53,0.33,0.50,12.7,0,0,0,1.0,1.0,0.34,0.0,0.0
Fikayo Tomori,eng ENG,DF,Milan,it Serie A,24,1997,30.7,1,9,4,44.4,0.29,0.13,0.11,0.25,14.1,0,0,0,1.3,1.3,0.15,-0.3,-0.3
Sandro Tonali,it ITA,MF,Milan,it Serie A,22,2000,30.1,2,32,14,43.8,1.06,0.46,0.06,0.14,22.2,6,0,0,2.4,2.4,0.07,-0.4,-0.4
Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,32,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivan Toney,eng ENG,FW,Brentford,eng Premier League,26,1996,32.8,20,87,33,37.9,2.65,1.01,0.16,0.42,16.5,9,6,7,18.7,13.2,0.15,+1.3,+0.8
Pablo Torre,es ESP,"FW,MF",Barcelona,es La Liga,19,2003,1.6,0,1,0,0.0,0.62,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0
David Torres,es ESP,DF,Valladolid,es La Liga,19,2003,4.3,0,1,0,0.0,0.23,0.00,0.00,,4.8,0,0,0,0.5,0.5,0.54,-0.5,-0.5
Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,22,2000,15.5,4,37,11,29.7,2.39,0.71,0.11,0.36,15.6,1,0,1,4.9,4.1,0.11,-0.9,-0.1
Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,27,1994,23.7,3,22,7,31.8,0.93,0.29,0.14,0.43,17.1,0,0,0,2.6,2.6,0.12,+0.4,+0.4
Pau Torres,es ESP,DF,Villarreal,es La Liga,25,1997,33.9,1,12,5,41.7,0.35,0.15,0.08,0.20,9.5,0,0,0,2.4,2.4,0.20,-1.4,-1.4
Roberto Torres,es ESP,"FW,MF",Osasuna,es La Liga,33,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Torró,es ESP,MF,Osasuna,es La Liga,28,1994,27.5,1,28,4,14.3,1.02,0.15,0.04,0.25,24.9,0,0,0,1.4,1.4,0.05,-0.4,-0.4
Nabil Touaizi,ma MAR,MF,Espanyol,es La Liga,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,26,1996,4.4,0,3,1,33.3,0.68,0.23,0.00,0.00,14.0,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Birama Touré,ml MLI,MF,Auxerre,fr Ligue 1,30,1992,37.8,2,25,7,28.0,0.66,0.19,0.08,0.29,26.1,0,0,1,1.9,1.1,0.04,+0.1,+0.9
Mohamed Toure,au AUS,"FW,MF",Reims,fr Ligue 1,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Souleymane Touré,fr FRA,DF,Marseille,fr Ligue 1,19,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Souleymane Touré,fr FRA,DF,Auxerre,fr Ligue 1,19,2003,17.6,1,8,2,25.0,0.45,0.11,0.13,0.50,7.9,0,0,0,1.5,1.5,0.19,-0.5,-0.5
Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,25,1997,32.7,5,43,16,37.2,1.31,0.49,0.12,0.31,16.7,0,0,0,3.6,3.6,0.08,+1.4,+1.4
Yoann Touzghar,tn TUN,FW,Ajaccio,fr Ligue 1,35,1986,5.0,0,3,0,0.0,0.60,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,26,1996,16.6,2,19,7,36.8,1.14,0.42,0.11,0.29,15.0,0,0,0,1.4,1.4,0.07,+0.6,+0.6
Bertrand Traoré,bf BFA,"FW,MF",Aston Villa,eng Premier League,26,1995,2.6,2,9,3,33.3,3.48,1.16,0.22,0.67,16.4,0,0,0,0.7,0.7,0.08,+1.3,+1.3
Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,20,2001,4.6,0,3,0,0.0,0.66,0.00,0.00,,29.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,30,1992,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,30,1992,28.1,1,30,9,30.0,1.07,0.32,0.03,0.11,15.5,0,0,0,1.9,1.9,0.06,-0.9,-0.9
Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,32,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,23,1999,11.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,34,1988,23.8,3,23,6,26.1,0.97,0.25,0.09,0.33,18.6,0,1,2,3.4,1.8,0.08,-0.4,+0.2
Manu Trigueros,es ESP,MF,Villarreal,es La Liga,30,1991,9.2,0,8,2,25.0,0.87,0.22,0.00,0.00,24.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4
Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,35,1987,20.1,0,14,3,21.4,0.70,0.15,0.00,0.00,17.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7
Théo Trinker,fr FRA,MF,Nice,fr Ligue 1,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,31,1990,37.1,1,14,4,28.6,0.38,0.11,0.07,0.25,27.1,12,0,0,0.9,0.9,0.06,+0.1,+0.1
William Troost-Ekong,ng NGA,DF,Salernitana,it Serie A,28,1993,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,9.0,0,0,0,0.7,0.7,0.35,+0.3,+0.3
Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,27,1994,10.3,1,17,5,29.4,1.64,0.48,0.06,0.20,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8
Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,27,1994,14.6,7,38,17,44.7,2.60,1.16,0.18,0.41,15.0,0,0,0,4.4,4.4,0.12,+2.6,+2.6
Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,20,2001,21.7,0,10,3,30.0,0.46,0.14,0.00,0.00,21.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Frank Tsadjout,it ITA,FW,Cremonese,it Serie A,23,1999,11.7,3,26,10,38.5,2.23,0.86,0.12,0.30,17.3,0,0,0,2.0,2.0,0.08,+1.0,+1.0
Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,26,1996,8.6,0,7,2,28.6,0.82,0.23,0.00,0.00,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Theocharis Tsingaras,gr GRE,MF,Toulouse,fr Ligue 1,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Viktor Tsyhankov,ua UKR,MF,Girona,es La Liga,24,1997,16.5,3,19,9,47.4,1.15,0.54,0.16,0.33,18.0,0,0,0,2.8,2.8,0.15,+0.2,+0.2
Alessandro Tuia,it ITA,DF,Lecce,it Serie A,32,1990,5.7,0,2,1,50.0,0.35,0.18,0.00,0.00,11.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Martin Turk,si SVN,GK,Sampdoria,it Serie A,18,2003,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Beñat Turrientes,es ESP,"MF,FW",Real Sociedad,es La Liga,20,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,23,1999,30.2,2,17,3,17.6,0.56,0.10,0.12,0.67,17.0,0,0,0,2.3,2.3,0.13,-0.3,-0.3
Iyenoma Udogie,it ITA,DF,Udinese,it Serie A,19,2002,30.0,3,27,7,25.9,0.90,0.23,0.11,0.43,13.7,0,0,0,2.9,2.9,0.11,+0.1,+0.1
Ike Ugbo,ca CAN,"FW,MF",Troyes,fr Ligue 1,23,1998,9.9,2,15,5,33.3,1.51,0.50,0.13,0.40,16.2,1,0,0,2.2,2.2,0.15,-0.2,-0.2
Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,18,2004,14.8,0,6,1,16.7,0.41,0.07,0.00,0.00,18.4,0,0,0,0.9,0.9,0.15,-0.9,-0.9
Samir Ujkani,xk KVX,GK,Empoli,it Serie A,34,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,33,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lauren Ulrich,de GER,MF,Stuttgart,de Bundesliga,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Umtiti,fr FRA,DF,Lecce,it Serie A,28,1993,23.5,0,12,0,0.0,0.51,0.00,0.00,,16.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Enes Ünal,tr TUR,FW,Getafe,es La Liga,25,1997,33.0,14,82,31,37.8,2.48,0.94,0.11,0.29,18.8,16,5,6,11.7,7.1,0.09,+2.3,+1.9
Deniz Undav,de GER,"FW,MF",Brighton,eng Premier League,26,1996,7.0,5,27,12,44.4,3.87,1.72,0.19,0.42,13.8,0,0,0,4.5,4.5,0.18,+0.5,+0.5
Cengiz Ünder,tr TUR,"MF,DF",Marseille,fr Ligue 1,25,1997,27.7,5,70,23,32.9,2.53,0.83,0.06,0.17,17.1,2,1,1,8.3,7.5,0.11,-3.3,-3.5
Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,23,1998,26.1,0,7,1,14.3,0.27,0.04,0.00,0.00,9.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Filip Uremović,hr CRO,DF,Hertha BSC,de Bundesliga,25,1997,19.2,0,9,3,33.3,0.47,0.16,0.00,0.00,12.7,0,0,0,0.9,0.9,0.10,-0.9,-0.9
Oscar Ureña,es ESP,MF,Girona,es La Liga,19,2003,1.1,0,1,1,100.0,0.90,0.90,0.00,0.00,16.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2
